,DateOfBirth,DateOfDeath,FirstName,GenderAsString,ID,Language,LastName,MaritalStatus,MaritalStatusText,MilitaryRank,MilitaryRankText,Modified,NativeLanguage,NumberOfChildren,OfficialName,PersonIdCode,PersonNumber,PlaceOfBirthCanton,PlaceOfBirthCity,Title,TitleText
868,1892-05-12T00:00:00,1967-05-05T00:00:00,Hans,m,2323,FR,Hilfiker,,,,,2015-05-17T21:18:19.387,,,,,2323,,,,
869,1897-08-28T00:00:00,1945-01-04T00:00:00,Walter,m,2324,FR,Hilfiker,,,,,2015-05-17T21:18:19.387,,,,,2324,,,,
870,1833-02-28T00:00:00,1909-10-12T00:00:00,Carl,m,2325,FR,Hilty,,,,,2015-05-17T21:18:19.387,,,,,2325,,,,
871,1806-12-07T00:00:00,1866-03-17T00:00:00,Paravizin,m,2326,FR,Hilty,,,,,2015-05-17T21:18:19.387,,,,,2326,,,,
872,1815-03-05T00:00:00,1905-07-08T00:00:00,Rudolf,m,2327,FR,Hilty,,,,,2015-05-17T21:18:19.387,,,,,2327,,,,
873,1855-06-06T00:00:00,1926-10-04T00:00:00,Johann D.,m,2328,FR,Hirter,,,,,2015-05-17T21:18:19.387,,,,,2328,,,,
874,1898-08-14T00:00:00,1972-07-17T00:00:00,Eugène,m,2329,FR,Hirzel,,,,,2015-05-17T21:18:19.387,,,,,2329,,,,
875,1883-06-28T00:00:00,1954-11-30T00:00:00,Christian-Albert,m,2330,FR,Hitz,,,,,2015-05-17T21:18:19.387,D,,Hitz,,2330,,,,
876,1846-11-22T00:00:00,1908-12-30T00:00:00,Candid,m,2331,FR,Hochstrasser,,,,,2015-05-17T21:18:19.387,,,,,2331,,,,
877,1811-09-12T00:00:00,1886-06-17T00:00:00,Benedikt Anton Wolfgang,m,2332,FR,Hoefliger,,,,,2015-05-17T21:18:19.387,,,,,2332,,,,
878,1889-03-05T00:00:00,1953-07-23T00:00:00,Hans,m,2333,FR,Hofer,,,,,2015-05-17T21:18:19.387,,,,,2333,,,,
879,1913-09-28T00:00:00,1997-03-04T00:00:00,Hans,m,2334,FR,Hofer,,,,,2015-05-17T21:18:19.387,,,,,2334,,,,
880,1832-06-24T00:00:00,1894-11-14T00:00:00,Joh. Friedrich,m,2335,FR,Hofer,,,,,2015-05-17T21:18:19.387,,,,,2335,,,,
881,1851-07-09T00:00:00,1922-04-04T00:00:00,Michael,m,2336,FR,Hofer,,,,,2015-05-17T21:18:19.387,,,,,2336,,,,
882,1857-06-18T00:00:00,1927-07-23T00:00:00,H. Arthur,m,2337,FR,Hoffmann,,,,,2015-05-17T21:18:19.387,,,Hoffmann,,2337,,,,
883,1820-02-02T00:00:00,1895-07-26T00:00:00,Karl J.,m,2338,FR,Hoffmann,,,,,2015-05-17T21:18:19.387,,,Hoffmann Karl J.,,2338,,,,
884,1865-02-21T00:00:00,1927-03-10T00:00:00,Emil,m,2339,FR,Hofmann,,,,,2015-05-17T21:18:19.387,,,,,2339,,,,
885,1913-08-04T00:00:00,2000-06-03T00:00:00,Paul,m,2340,FR,Hofmann,,,,,2015-05-17T21:18:19.387,,,Hofmann Paul,,2340,,,,
886,1869-04-28T00:00:00,1955-09-22T00:00:00,Alfred,m,2341,FR,Hofstetter,,,,,2015-05-17T21:18:19.387,,,,,2341,,,,
887,1828-05-23T00:00:00,1910-09-20T00:00:00,Daniel,m,2342,FR,Hofstetter,,,,,2015-05-17T21:18:19.387,,,,,2342,,,,
888,1908-07-24T00:00:00,1986-03-05T00:00:00,Josef,m,2343,FR,Hofstetter,,,,,2015-05-17T21:18:19.387,,,,,2343,,,,
889,1834-06-07T00:00:00,1913-03-06T00:00:00,Johann Jakob,m,2344,FR,Hohl,,,,,2015-05-17T21:18:19.387,,,,,2344,,,,
890,1813-02-23T00:00:00,1878-06-27T00:00:00,Johannes,m,2345,FR,Hohl,,,,,2015-05-17T21:18:19.387,,,,,2345,,,,
891,1826-09-01T00:00:00,1910-04-17T00:00:00,Hans,m,2346,FR,Hold,,,,,2015-05-17T21:18:19.387,,,,,2346,,,,
892,1829-03-06T00:00:00,1904-07-30T00:00:00,Fridolin,m,2347,FR,Holdener,,,,,2015-05-17T21:18:19.387,,,,,2347,,,,
893,1858-12-12T00:00:00,1942-10-11T00:00:00,Thomas,m,2348,FR,Holenstein,,,,,2015-05-17T21:18:19.387,,,,,2348,,,,
894,1896-02-07T00:00:00,1962-10-31T00:00:00,Thomas,m,2349,FR,Holenstein,,,,,2015-05-17T21:18:19.387,,,Holenstein,,2349,,,,
895,1806-07-05T00:00:00,1851-08-01T00:00:00,Heinrich,m,2350,FR,Homberger,,,,,2015-05-17T21:18:19.387,,,,,2350,,,,
896,1899-11-10T00:00:00,1978-08-15T00:00:00,Niklaus,m,2351,FR,Honauer,,,,,2015-05-17T21:18:19.387,,,,,2351,,,,
897,1917-07-25T00:00:00,1999-03-04T00:00:00,Fritz,m,2352,FR,Honegger,,,,,2015-05-17T21:18:19.387,,,Honegger,,2352,,,,
898,1832-01-21T00:00:00,1889-10-18T00:00:00,Heinrich,m,2353,FR,Honegger,,,,,2015-05-17T21:18:19.387,,,Honegger Heinrich,,2353,,,,
899,1879-03-02T00:00:00,1945-09-22T00:00:00,Hans,m,2354,FR,Hoppeler,,,,,2015-05-17T21:18:19.387,,,,,2354,,,,
900,1880-05-26T00:00:00,1957-10-18T00:00:00,Otto,m,2355,FR,Höppli,,,,,2015-05-17T21:18:19.387,,,Höppli,,2355,,,,
901,1847-02-14T00:00:00,1926-08-09T00:00:00,Joh. Konrad,m,2356,FR,Hörni,,,,,2015-05-17T21:18:19.387,,,Hörni,,2356,,,,
902,1922-07-07T00:00:00,1989-07-26T00:00:00,Marcel,m,2357,FR,Hotz,,,,,2015-05-17T21:18:19.387,,,,,2357,,,,
903,1920-06-13T00:00:00,1979-12-01T00:00:00,René-Albert,m,2358,FR,Houriet,,,,,2015-05-17T21:18:19.387,,,Houriet,,2358,,,,
904,1915-02-01T00:00:00,1974-04-17T00:00:00,Casimir,m,2359,FR,Huber,,,,,2015-05-17T21:18:19.387,,,,,2359,,,,
905,1818-05-20T00:00:00,1893-02-09T00:00:00,Eduard D.,m,2360,FR,Huber,,,,,2015-05-17T21:18:19.387,,,,,2360,,,,
906,1849-07-13T00:00:00,1923-04-23T00:00:00,Eugen,m,2361,FR,Huber,,,,,2015-05-17T21:18:19.387,,,Huber Eugen,,2361,,,,
907,1912-07-30T00:00:00,1998-04-10T00:00:00,Harald,m,2362,FR,Huber,,,,,2015-05-17T21:18:19.387,,,,,2362,,,,
908,1817-12-29T00:00:00,1897-01-07T00:00:00,Johann Josef,m,2363,FR,Huber,,,,,2015-05-17T21:18:19.387,,,,,2363,,,,
909,1879-05-25T00:00:00,1948-06-07T00:00:00,Johannes,m,2364,FR,Huber,,,,,2015-05-17T21:18:19.387,,,Huber Johannes,,2364,,,,
910,1832-05-03T00:00:00,1880-10-04T00:00:00,Josef,m,2365,FR,Huber,,,,,2015-05-17T21:18:19.387,,,,,2365,,,,
911,1862-11-04T00:00:00,1934-06-09T00:00:00,Karl,m,2366,FR,Huber,,,,,2015-05-17T21:18:19.387,,,,,2366,,,,
912,1811-06-28T00:00:00,1889-04-29T00:00:00,Karl Adolf,m,2367,FR,Huber,,,,,2015-05-17T21:18:19.387,,,Huber Karl Adolf,,2367,,,,
913,1876-08-11T00:00:00,1951-01-17T00:00:00,Otto,m,2368,FR,Huber,,,,,2015-05-17T21:18:19.387,,,,,2368,,,,
914,1867-05-16T00:00:00,1928-01-08T00:00:00,Rudolf,m,2369,FR,Huber,,,,,2015-05-17T21:18:19.387,,,,,2369,,,,
915,1821-01-08T00:00:00,1877-08-30T00:00:00,Vinzenz,m,2370,FR,Huber,,,,,2015-05-17T21:18:19.387,,,,,2370,,,,
916,1816-06-12T00:00:00,1858-02-25T00:00:00,Johannes,m,2371,FR,Hubler,,,,,2015-05-17T21:18:19.387,,,,,2371,,,,
917,1821-01-07T00:00:00,1884-07-19T00:00:00,Johann Kaspar,m,2372,FR,Hug,,,,,2015-05-17T21:18:19.387,,,,,2372,,,,
918,1877-03-13T00:00:00,1944-04-20T00:00:00,August,m,2373,FR,Huggler,,,,,2015-05-17T21:18:19.387,,,,,2373,,,,
919,1798-04-11T00:00:00,1865-11-25T00:00:00,Amédor,m,2374,FR,Humbert,,,,,2015-05-17T21:18:19.387,,,,,2374,,,,
920,1889-11-06T00:00:00,1953-03-11T00:00:00,Jean,m,2375,FR,Humbert,,,,,2015-05-17T21:18:19.387,,,,,2375,,,,
921,1819-06-29T00:00:00,1900-09-19T00:00:00,Aimé,m,2376,FR,Humbert-Droz,,,,,2015-05-17T21:18:19.387,,,,,2376,,,,
922,1891-09-23T00:00:00,1971-10-16T00:00:00,Jules,m,2377,FR,Humbert-Droz,,,,,2015-05-17T21:18:19.387,,,,,2377,,,,
923,1805-09-02T00:00:00,1884-07-14T00:00:00,Johann Matthias,m,2378,FR,Hungerbühler,,,,,2015-05-17T21:18:19.387,,,Hungerbühler Johann Matthias,,2378,,,,
924,1813-03-16T00:00:00,1876-04-27T00:00:00,Heinrich,m,2379,FR,Hüni,,,,,2015-05-17T21:18:19.387,,,,,2379,,,,
925,1799-01-06T00:00:00,1879-03-07T00:00:00,Anton,m,2380,FR,Hunkeler,,,,,2015-05-17T21:18:19.387,,,,,2380,,,,
926,1879-05-06T00:00:00,1940-02-07T00:00:00,Otto,m,2381,FR,Hunziker,,,,,2015-05-17T21:18:19.387,,,,,2381,,,,
927,1878-09-09T00:00:00,1935-01-22T00:00:00,Johann Josef,m,2382,FR,Huonder,,,,,2015-05-17T21:18:19.387,,,Huonder,,2382,,,,
928,1916-11-21T00:00:00,2003-09-27T00:00:00,Alois,m,2383,FR,Hürlimann,,,,,2015-05-17T21:18:19.387,,,Hürlimann Alois,,2383,,,,
929,1918-04-06T00:00:00,1994-02-23T00:00:00,Hans,m,2384,FR,Hürlimann,,,,,2015-05-17T21:18:19.387,,,Hürlimann,,2384,,,,
930,1806-09-06T00:00:00,1875-02-28T00:00:00,Hans Heinrich,m,2385,FR,Hürlimann,,,,,2015-05-17T21:18:19.387,,,,,2385,,,,
931,1877-01-25T00:00:00,1954-08-12T00:00:00,Konrad,m,2386,FR,Ilg,,,,,2015-05-17T21:18:19.387,,,,,2386,,,,
932,1915-06-19T00:00:00,1969-04-07T00:00:00,Max,m,2387,FR,Imboden,,,,,2015-05-17T21:18:19.387,,,,,2387,,,,
933,1798-09-25T00:00:00,1865-01-06T00:00:00,Johann,m,2388,FR,Imfeld,,,,,2015-05-17T21:18:19.387,,,,,2388,,,,
934,1813-07-06T00:00:00,1875-08-22T00:00:00,Jakob,m,2389,FR,Imobersteg,,,,,2015-05-17T21:18:19.387,,,,,2389,,,,
935,1823-03-01T00:00:00,1892-11-04T00:00:00,Peter Ludwig,m,2390,FR,In Albon,,,,,2015-05-17T21:18:19.387,,,,,2390,,,,
936,1895-10-05T00:00:00,1953-01-16T00:00:00,Josef,m,2391,FR,Indergand,,,,,2015-05-17T21:18:19.387,,,,,2391,,,,
937,1800-03-12T00:00:00,1869-10-12T00:00:00,Gustave-Albert,m,2392,FR,Irlet,,,,,2015-05-17T21:18:19.387,,,,,2392,,,,
938,1851-07-18T00:00:00,1930-06-16T00:00:00,Isaac A.,m,2393,FR,Iselin,,,,,2015-05-17T21:18:19.387,,,,,2393,,,,
939,1877-12-20T00:00:00,1967-05-21T00:00:00,Eduard,m,2394,FR,Isenschmid,,,,,2015-05-17T21:18:19.387,,,,,2394,,,,
940,1822-06-23T00:00:00,1879-09-06T00:00:00,Jak. Alois,m,2395,FR,Isler,,,,,2015-05-17T21:18:19.387,,,,,2395,,,,
941,1809-10-27T00:00:00,1862-04-17T00:00:00,Jakob,m,2396,FR,Isler,,,,,2015-05-17T21:18:19.387,,,,,2396,,,,
942,1851-01-31T00:00:00,1936-03-10T00:00:00,P. Emil,m,2397,FR,Isler,,,,,2015-05-17T21:18:19.387,,,,,2397,,,,
943,1898-02-17T00:00:00,1964-06-06T00:00:00,Alphons,m,2398,FR,Iten,,,,,2015-05-17T21:18:19.387,,,,,2398,,,,
944,1858-02-24T00:00:00,1932-01-16T00:00:00,Klemens,m,2399,FR,Iten,,,,,2015-05-17T21:18:19.387,,,,,2399,,,,
945,1905-01-28T00:00:00,1976-04-08T00:00:00,Alix,m,2400,FR,Jaccard,,,,,2015-05-17T21:18:19.387,,,,,2400,,,,
946,1809-06-11T00:00:00,1881-01-31T00:00:00,Gustave-Ad.,m,2401,FR,Jaccard,,,,,2015-05-17T21:18:19.387,,,,,2401,,,,
947,1914-09-01T00:00:00,1988-02-16T00:00:00,Michel,m,2402,FR,Jaccard,,,,,2015-05-17T21:18:19.387,,,,,2402,,,,
948,1909-07-20T00:00:00,2001-12-20T00:00:00,Georges,m,2403,FR,Jaccottet,,,,,2015-05-17T21:18:19.387,F,,Jaccottet Georges,,2403,,,,
949,1881-10-02T00:00:00,1957-02-28T00:00:00,Henri-Louis,m,2404,FR,Jaccottet,,,,,2015-05-17T21:18:19.387,F,,Jaccottet Henri-Louis,,2404,,,,
950,1828-03-05T00:00:00,1873-10-05T00:00:00,Henri-Pierre,m,2405,FR,Jacottet,,,,,2015-05-17T21:18:19.387,,,,,2405,,,,
951,1905-02-05T00:00:00,1994-04-08T00:00:00,René,m,2406,FR,Jacquod,,,,,2015-05-17T21:18:19.387,,,,,2406,,,,
952,1909-08-12T00:00:00,1997-10-02T00:00:00,Erwin,m,2407,FR,Jaeckle,,,,,2015-05-17T21:18:19.387,,,,,2407,,,,
953,1911-06-21T00:00:00,1987-07-13T00:00:00,Walter,m,2408,FR,Jaeger,,,,,2015-05-17T21:18:19.387,,,,,2408,,,,
954,1805-12-28T00:00:00,1891-04-25T00:00:00,Gottlieb,m,2409,FR,Jäger,,,,,2015-05-17T21:18:19.387,,,,,2409,,,,
955,1852-12-01T00:00:00,1927-07-19T00:00:00,Josef,m,2410,FR,Jäger,,,,,2015-05-17T21:18:19.387,,,,,2410,,,,
956,1879-04-09T00:00:00,1947-07-08T00:00:00,August,m,2411,FR,Jäggi,,,,,2015-05-17T21:18:19.387,,,,,2411,,,,
957,1869-08-17T00:00:00,1944-04-13T00:00:00,Bernhard,m,2412,FR,Jäggi,,,,,2015-05-17T21:18:19.387,,,,,2412,,,,
958,1879-09-12T00:00:00,1950-03-30T00:00:00,Ernst,m,2413,FR,Jakob,,,,,2015-05-17T21:18:19.387,,,,,2413,,,,
959,1804-01-29T00:00:00,1868-08-17T00:00:00,Johann,m,2414,FR,Jakob,,,,,2015-05-17T21:18:19.387,,,,,2414,,,,
960,1817-11-23T00:00:00,1893-11-17T00:00:00,Ch.-Henri-F-,m,2415,FR,Jan,,,,,2015-05-17T21:18:19.387,,,,,2415,,,,
961,1812-10-20T00:00:00,1874-03-20T00:00:00,Ferdinand,m,2416,FR,Jann,,,,,2015-05-17T21:18:19.387,,,,,2416,,,,
962,1814-03-27T00:00:00,1877-09-13T00:00:00,Karl,m,2417,FR,Jann,,,,,2015-05-17T21:18:19.387,,,,,2417,,,,
963,1896-08-27T00:00:00,1974-01-05T00:00:00,Adolfo,m,2418,FR,Janner,,,,,2015-05-17T21:18:19.387,,,,,2418,,,,
964,1822-08-14T00:00:00,1900-08-03T00:00:00,Joseph,m,2419,FR,Jaquet,,,,,2015-05-17T21:18:19.387,,,,,2419,,,,
965,1898-03-31T00:00:00,1986-08-02T00:00:00,Nicolas,m,2420,FR,Jaquet,,,,,2015-05-17T21:18:19.387,,,,,2420,,,,
966,1862-01-01T00:00:00,1936-06-14T00:00:00,J.-Alfred,m,2421,FR,Jaton,,,,,2015-05-17T21:18:19.387,,,,,2421,,,,
967,1806-03-22T00:00:00,1877-07-26T00:00:00,A. Giovanni,m,2422,FR,Jauch,,,,,2015-05-17T21:18:19.387,,,Jauch,,2422,,,,
968,1900-06-17T00:00:00,1986-05-22T00:00:00,Alfred,m,2423,FR,Jaunin,,,,,2015-05-17T21:18:19.387,,,,,2423,,,,
969,1845-12-22T00:00:00,1902-05-20T00:00:00,Alfred,m,2424,FR,Jeanhenry,,,,,2015-05-17T21:18:19.387,,,,,2424,,,,
970,1892-06-02T00:00:00,1979-05-08T00:00:00,Charles,m,2425,FR,Jeanneret,,,,,2015-05-17T21:18:19.387,,,,,2425,,,,
971,1886-08-12T00:00:00,1953-12-13T00:00:00,Maurice,m,2426,FR,Jeanneret,,,,,2015-05-17T21:18:19.387,,,,,2426,,,,
972,1798-03-06T00:00:00,1868-03-09T00:00:00,Charles Louis,m,2427,FR,Jeanrenaud,,,,,2015-05-17T21:18:19.387,,,,,2427,,,,
973,1811-12-16T00:00:00,1885-05-01T00:00:00,Marcelin,m,2428,FR,Jeanrenaud,,,,,2015-05-17T21:18:19.387,,,,,2428,,,,
974,1817-01-10T00:00:00,1875-02-11T00:00:00,Amanz,m,2429,FR,Jecker,,,,,2015-05-17T21:18:19.387,,,,,2429,,,,
975,1861-04-01T00:00:00,1949-10-12T00:00:00,Oliv,m,2430,FR,Jeker,,,,,2015-05-17T21:18:19.387,,,,,2430,,,,
976,1861-03-20T00:00:00,1937-10-06T00:00:00,Heinrich,m,2431,FR,Jenny,,,,,2015-05-17T21:18:19.387,,,,,2431,,,,
977,1857-09-08T00:00:00,1937-12-11T00:00:00,Johann,m,2432,FR,Jenny,,,,,2015-05-17T21:18:19.387,,,,,2432,,,,
978,1812-06-12T00:00:00,1860-03-01T00:00:00,Kaspar,m,2433,FR,Jenny,,,,,2015-05-17T21:18:19.387,,,,,2433,,,,
979,1824-12-30T00:00:00,1879-11-11T00:00:00,Peter jun.,m,2434,FR,Jenny,,,,,2015-05-17T21:18:19.387,,,,,2434,,,,
980,1800-12-30T00:00:00,1874-01-30T00:00:00,Peter sen.,m,2435,FR,Jenny,,,,,2015-05-17T21:18:19.387,,,,,2435,,,,
981,1864-12-29T00:00:00,1939-04-02T00:00:00,Xavier J. J. B.,m,2436,FR,Jobin,,,,,2015-05-17T21:18:19.387,,,,,2436,,,,
982,1846-03-17T00:00:00,1922-04-22T00:00:00,Louis,m,2437,FR,Joliat,,,,,2015-05-17T21:18:19.387,,,,,2437,,,,
983,1830-07-31T00:00:00,1896-03-02T00:00:00,Pierre,m,2438,FR,Jolissaint,,,,,2015-05-17T21:18:19.387,,,,,2438,,,,
984,1817-12-31T00:00:00,1865-09-17T00:00:00,Joh. Melchior Al.,m,2439,FR,Joller,,,,,2015-05-17T21:18:19.387,,,,,2439,,,,
985,1891-08-31T00:00:00,1960-03-05T00:00:00,Remigi,m,2440,FR,Joller,,,,,2015-05-17T21:18:19.387,,,,,2440,,,,
986,1907-02-14T00:00:00,1964-08-16T00:00:00,Silvio,m,2441,FR,Jolli,,,,,2015-05-17T21:18:19.387,,,,,2441,,,,
987,1833-08-24T00:00:00,1895-04-22T00:00:00,F.-David,m,2442,FR,Joly,,,,,2015-05-17T21:18:19.387,,,,,2442,,,,
988,1818-12-15T00:00:00,1901-12-10T00:00:00,P.-Isaac,m,2443,FR,Joly,,,,,2015-05-17T21:18:19.387,,,,,2443,,,,
989,1821-04-01T00:00:00,1900-11-06T00:00:00,Wilhelm J. B.,m,2444,FR,Joos,,,,,2015-05-17T21:18:19.387,,,,,2444,,,,
990,1836-04-30T00:00:00,1901-03-30T00:00:00,Gottfried,m,2445,FR,Joost,,,,,2015-05-17T21:18:19.387,,,,,2445,,,,
991,1877-05-31T00:00:00,1931-06-01T00:00:00,Ernest,m,2446,FR,Joray,,,,,2015-05-17T21:18:19.387,,,,,2446,,,,
992,1845-07-11T00:00:00,1900-05-27T00:00:00,Adolphe,m,2447,FR,Jordan,,,,,2015-05-17T21:18:19.387,,,,,2447,,,,
993,1822-10-01T00:00:00,1886-11-19T00:00:00,Fidèle-Eman.,m,2448,FR,Joris,,,,,2015-05-17T21:18:19.387,,,,,2448,,,,
994,1896-04-01T00:00:00,1960-01-22T00:00:00,Ernest,m,2449,FR,Josi,,,,,2015-05-17T21:18:19.387,,,,,2449,,,,
995,1886-10-06T00:00:00,1939-10-03T00:00:00,Fritz,m,2450,FR,Joss,,,,,2015-05-17T21:18:19.387,,,,,2450,,,,
996,1903-09-19T00:00:00,1980-03-26T00:00:00,Fritz,m,2451,FR,Jost,,,,,2015-05-17T21:18:19.387,,,,,2451,,,,
997,1880-02-08T00:00:00,1944-04-15T00:00:00,Georges,m,2452,FR,Junod,,,,,2015-05-17T21:18:19.387,,,,,2452,,,,
998,1908-10-23T00:00:00,1983-06-18T00:00:00,Jakob,m,2453,FR,Käch,,,,,2015-05-17T21:18:19.387,,,,,2453,,,,
999,1886-07-25T00:00:00,1950-04-07T00:00:00,E. Jakob,m,2454,FR,Kägi,,,,,2015-05-17T21:18:19.387,,,,,2454,,,,
0,1811-04-02T00:00:00,1891-04-19T00:00:00,Ferdinand,m,2455,FR,Kaiser,,,,,2015-05-17T21:18:19.387,,,,,2455,,,,
1,1818-04-19T00:00:00,1876-12-18T00:00:00,Jakob,m,2456,FR,Kaiser,,,,,2015-05-17T21:18:19.387,,,,,2456,,,,
2,1819-06-24T00:00:00,1886-06-22T00:00:00,Niklaus,m,2457,FR,Kaiser,,,,,2015-05-17T21:18:19.387,,,Kaiser Niklaus,,2457,,,,
3,1828-10-24T00:00:00,1898-03-27T00:00:00,Simon,m,2458,FR,Kaiser,,,,,2015-05-17T21:18:19.387,,,,,2458,,,,
4,1896-05-31T00:00:00,1970-11-14T00:00:00,Arnold,m,2459,FR,Kamber,,,,,2015-05-17T21:18:19.387,,,,,2459,,,,
5,1907-12-19T00:00:00,1967-05-18T00:00:00,Moritz,m,2460,FR,Kämpfen,,,,,2015-05-17T21:18:19.387,,,,,2460,,,,
6,1816-03-23T00:00:00,1888-10-20T00:00:00,Johann Karl,m,2461,FR,Kappeler,,,,,2015-05-17T21:18:19.387,,,,,2461,,,,
7,1889-11-04T00:00:00,1970-07-24T00:00:00,Arnold,m,2462,FR,Kappler,,,,,2015-05-17T21:18:19.387,,,,,2462,,,,
8,1809-03-25T00:00:00,1870-08-08T00:00:00,Jakob,m,2463,FR,Karlen,,,,,2015-05-17T21:18:19.387,,,,,2463,,,,
9,1807-09-20T00:00:00,1872-09-20T00:00:00,Johann,m,2464,FR,Karlen,,,,,2015-05-17T21:18:19.387,,,,,2464,,,,
10,1819-01-16T00:00:00,1873-03-21T00:00:00,Johann Jakob,m,2465,FR,Karlen,,,,,2015-05-17T21:18:19.387,,,,,2465,,,,
11,1815-03-22T00:00:00,1886-04-18T00:00:00,Karl,m,2466,FR,Karrer,,,,,2015-05-17T21:18:19.387,,,Karrer Karl,,2466,,,,
12,1830-11-09T00:00:00,1893-12-05T00:00:00,Ludwig,m,2467,FR,Karrer,,,,,2015-05-17T21:18:19.387,,,,,2467,,,,
13,1875-03-28T00:00:00,1944-05-28T00:00:00,Hans,m,2468,FR,Käser,,,,,2015-05-17T21:18:19.387,,,,,2468,,,,
14,1892-01-20T00:00:00,1976-01-18T00:00:00,Hans,m,2469,FR,Kästli,,,,,2015-05-17T21:18:19.387,,,,,2469,,,,
15,1837-03-15T00:00:00,1902-08-12T00:00:00,Johann Joseph,m,2470,FR,Keel,,,,,2015-05-17T21:18:19.387,,,,,2470,,,,
16,1874-01-03T00:00:00,1945-08-30T00:00:00,Valentin,m,2471,FR,Keel,,,,,2015-05-17T21:18:19.387,,,,,2471,,,,
17,1803-02-14T00:00:00,1857-12-01T00:00:00,Vincent,m,2472,FR,Kehrwand,,,,,2015-05-17T21:18:19.387,,,,,2472,,,,
18,1837-04-28T00:00:00,1915-01-26T00:00:00,Georg J. J. F.,m,2473,FR,Keiser,,,,,2015-05-17T21:18:19.387,,,,,2473,,,,
19,1816-11-27T00:00:00,1880-03-09T00:00:00,Gustav Adolf,m,2474,FR,Keiser,,,,,2015-05-17T21:18:19.387,,,,,2474,,,,
20,1808-11-06T00:00:00,1877-01-01T00:00:00,Kaspar-Anton,m,2475,FR,Keiser,,,,,2015-05-17T21:18:19.387,,,,,2475,,,,
21,1814-11-14T00:00:00,1896-10-28T00:00:00,Martin,m,2476,FR,Keiser,,,,,2015-05-17T21:18:19.387,,,,,2476,,,,
22,1822-11-07T00:00:00,1854-08-08T00:00:00,Martin-Anton,m,2477,FR,Keiser,,,,,2015-05-17T21:18:19.387,,,,,2477,,,,
23,1844-03-10T00:00:00,1895-03-07T00:00:00,Theodor,m,2478,FR,Keiser,,,,,2015-05-17T21:18:19.387,,,,,2478,,,,
24,1793-07-29T00:00:00,1873-10-20T00:00:00,Jakob,m,2479,FR,Kellenberger,,,,,2015-05-17T21:18:19.387,,,,,2479,,,,
25,1885-08-16T00:00:00,1962-11-23T00:00:00,Albert,m,2480,FR,Keller,,,,,2015-05-17T21:18:19.387,,,,,2480,,,,
26,1805-11-10T00:00:00,1883-01-08T00:00:00,Augustin,m,2481,FR,Keller,,,,,2015-05-17T21:18:19.387,,,,,2481,,,,
27,1878-03-02T00:00:00,1965-03-12T00:00:00,Emil,m,2482,FR,Keller,,,,,2015-05-17T21:18:19.387,,,,,2482,,,,
28,1873-09-04T00:00:00,1945-01-11T00:00:00,Gottfried,m,2483,FR,Keller,,,,,2015-05-17T21:18:19.387,,,,,2483,,,,
29,1867-11-29T00:00:00,1932-04-21T00:00:00,Gustav,m,2484,FR,Keller,,,,,2015-05-17T21:18:19.387,,,,,2484,,,,
30,1802-12-30T00:00:00,1877-11-12T00:00:00,Johann,m,2485,FR,Keller,,,,,2015-05-17T21:18:19.387,,,,,2485,,,,
31,1823-03-27T00:00:00,1903-06-28T00:00:00,Johann Jakob,m,2486,FR,Keller,,,,,2015-05-17T21:18:19.387,,,,,2486,,,,
32,1916-03-15T00:00:00,2003-10-27T00:00:00,Otto,m,2487,FR,Keller,,,,,2015-05-17T21:18:19.387,,,Keller Otto,,2487,,,,
33,1838-12-18T00:00:00,1905-07-28T00:00:00,Armin J. J,m,2488,FR,Kellersberger,,,,,2015-05-17T21:18:19.387,,,,,2488,,,,
34,1867-02-05T00:00:00,1940-11-08T00:00:00,Hans,m,2489,FR,Kern,,,,,2015-05-17T21:18:19.387,,,,,2489,,,,
35,1853-05-15T00:00:00,1923-10-18T00:00:00,Heinrich,m,2490,FR,Kern,,,,,2015-05-17T21:18:19.387,,,,,2490,,,,
36,1808-06-11T00:00:00,1888-04-14T00:00:00,Johann Conrad,m,2491,FR,Kern,,,,,2015-05-17T21:18:19.387,,,,,2491,,,,
37,1925-10-23T00:00:00,1994-01-16T00:00:00,Alois,m,2492,FR,Kessler,,,,,2015-05-17T21:18:19.387,,,,,2492,,,,
38,1911-07-01T00:00:00,1977-06-22T00:00:00,Karl,m,2493,FR,Ketterer,,,,,2015-05-17T21:18:19.387,,,,,2493,,,,
39,1821-01-01T00:00:00,1882-06-15T00:00:00,Friedrich,m,2494,FR,Kilian,,,,,2015-05-17T21:18:19.387,,,,,2494,,,,
40,1878-06-26T00:00:00,1948-01-07T00:00:00,Karl,m,2495,FR,Killer,,,,,2015-05-17T21:18:19.387,,,Killer Karl,,2495,,,,
41,1832-11-11T00:00:00,1913-01-02T00:00:00,Hermann G. D.,m,2496,FR,Kinkelin,,,,,2015-05-17T21:18:19.387,,,,,2496,,,,
42,1914-05-23T00:00:00,1991-11-29T00:00:00,Max,m,2497,FR,Kistler,,,,,2015-05-17T21:18:19.387,,,,,2497,,,,
43,1899-11-25T00:00:00,1963-08-07T00:00:00,Gottfried,m,2498,FR,Klaus,,,,,2015-05-17T21:18:19.387,,,,,2498,,,,
44,1821-09-22T00:00:00,1898-12-24T00:00:00,H.-Auguste,m,2499,FR,Klaye,,,,,2015-05-17T21:18:19.387,,,,,2499,,,,
